id;default;legal_form;zip_code;sector;year_inc;count_emp;type_pl;sales;gross_performance;gross_profit;earn_from_op;fin_result;oth_interest_inc;oth_interest_exp;result_from_ord_bus;total_result;annual_profit;total_assets;total_liabilities_st;total_liabilities_mt;total_liabilities_lt;bank_liabilities_st;bank_liabilities_mt;bank_liabilities_lt;trade_payables_st;trade_payables_mt;trade_payables_lt;bonds_payables_st;bonds_payables_mt;bonds_payables_lt;total_equity;current_assets;monetary_current_assets;cash;trade_receivables_st;trade_receivables_lt;cf_operating;cf_investment;cf_financing
C_537;0;GmbH;1139;55101;1993;;GKV;159262.89;159262.89;154239.39;-1565.2;-2039.32;;2039.32;-3604.52;-3604.52;-4651.52;65258.2;24170.19;29403.47;0.0;;;;8732.86;;;;;;11684.54;42862.27;55683.54;21022.4;;;-10721.79;9017.31;-1.64e-11
C_126;0;Freiberufler;1099;69102;1978;;GKV;770385.52;770385.52;826616.26;273773.81;-90619.31;47.9;90667.21;183154.5;183154.5;149952.5;2208864.01;198283.62;1617793.3;0.0;133823.92;;;13104.28;;;;;;358667.09;115961.86;52058.89;15605.74;;;528845.78;-76212.58;-296059.24
C_010;0;GmbH;1796;84130;1994;8.0;GKV;1279269.89;1279269.89;1181021.44;384229.92;-246927.3;118406.97;365334.27;137302.62;137302.62;61391.02;9201519.92;3680872.62;1254661.22;3682268.59;314336.15;1251843.53;3681200.2;191684.65;2817.69;;;;;583717.49;2482662.57;114829.55;89012.38;;;-624191.07;-24411.44;1293798.43
C_892;0;GmbH;1877;43220;2001;10.0;GKV;208126.24;208126.24;609793.01;1037.04;88.79;296.79;208.0;1125.83;1125.83;1127.48;247435.74;105476.26;0.0;0.0;;;;55354.57;;;;;;141959.48;191508.14;199019.34;170139.17;5274.77;;78850.67;-19679.67;-71504.86
C_298;0;GmbH;1471;71122;2002;;GKV;18291761.27;29280280.87;4511892.37;854883.9;-825329.2;75964.92;901384.87;29554.7;29554.7;-24582.8;50505185.1;33727816.96;10442146.52;501629.0;5358000.0;10401975.48;;3607000.0;40171.04;;;;;5833592.62;47029955.59;9312681.72;1079952.06;39699.29;;-4987029.13;-436745.38;4069695.64
C_720;0;GmbH;1640;80100;2004;16.0;GKV;8387539.46;8387539.46;3619402.91;299082.53;-296995.52;13143.71;310139.23;2087.01;2087.01;-7.13e-10;13089094.23;2085300.43;4676868.4;0.0;347700.0;;;142166.17;;;;;;3821393.4;2251199.34;2236855.34;461719.51;;;-440624.85;-616285.29;896829.65
C_074;0;GmbH;1640;47530;2006;;GKV;50879419.68;51088969.6;32870511.27;2581463.77;669730.55;146942.57;389450.15;3251194.32;3251194.32;2091116.76;35675165.95;13484589.06;3238000.0;935494.0;210000.0;3203000.0;374500.0;2526539.76;;;;;;18017082.89;20938551.51;7779817.52;2729217.72;;;7897427.6;-7448369.94;-408620.0
C_285;0;GmbH & Co. KG;1640;56290;2003;;GKV;639218.53;632775.67;479533.51;87105.47;-17291.52;0.01;17295.4;69813.95;69813.95;62249.89;467326.47;405076.58;0.0;0.0;;;;;;;;;;62249.89;105953.04;22614.93;2455.15;7839.51;;63681.44;-5226.04;-62939.03
C_414;0;GmbH;99086;49310;1999;119.0;GKV;22593913.28;22608904.13;27692117.27;363527.57;-84100.04;29878.12;156158.32;279427.53;279427.53;268894.88;27281849.25;2768965.47;1126778.65;3341379.42;193810.45;739643.06;2090358.33;286579.06;;;;;;17640251.11;6126763.78;6196693.35;5048504.84;483749.21;;1044387.96;-747221.0;-196091.06
C_665;0;GmbH;99094;71200;2002;;GKV;5729951.4;5686732.64;2418232.96;340520.31;-147134.46;145.35;147279.81;193385.85;193385.85;125200.0;3011833.28;1231800.79;722238.58;437882.0;509717.3;452238.58;437882.0;165669.29;;;;;;619911.91;1264009.93;241752.55;5215.58;227850.76;;474794.29;-145748.27;-312902.29
C_350;0;GmbH;6526;68201;1990;48.0;GKV;2253674.87;2253674.87;779800.39;130753.36;-21870.01;929.06;22799.07;108883.35;108127.67;75329.59;1037937.3;880217.27;2327.48;0.0;420366.35;;;250889.27;;;;;;153065.07;752703.3;229667.65;153951.58;;;229796.83;-173280.85;-298157.59
C_021;0;GmbH;6542;46734;1995;;GKV;43009000.0;43315000.0;18994000.0;3605000.0;-388000.0;214000.0;604000.0;3217000.0;3217000.0;0.0;54070000.0;33520000.0;667500.0;325000.0;;;;164000.0;;;;;;17760000.0;21204000.0;14123000.0;;4282000.0;;3396000.0;-6641000.0;3244000.0
C_821;0;GmbH;4179;43330;1990;;GKV;1863350.76;1860258.61;1684116.41;126406.37;78607.96;3099.75;2466.79;205014.33;205014.33;167047.5;1041000.95;213517.44;0.0;0.0;;;;;;;;;;827483.51;326242.92;264702.75;132250.72;;;337334.75;-35389.33;-170000.0
C_759;0;GmbH & Co. KG;4103;68202;1997;;GKV;420465186.3;426394070.9;219843487.5;-5045192.68;-4396681.82;23272.74;4432766.48;-9441874.5;-9441874.5;-9489074.56;259227457.2;98749974.12;38883183.33;80480706.0;27.34;;;31330175.64;;;;;;41113593.78;57032945.41;80594175.23;30123026.79;23492536.68;;48939279.85;-43009552.14;10700000.0
C_422;0;GmbH;4328;68101;1996;64.0;GKV;1250.0;1250.0;1269.06;156.8;2544.79;2544.79;;2701.59;2701.59;2274.32;39096.26;1407.27;0.0;0.0;;;;;;;;;;37688.99;39096.26;280.78;280.78;;;-99.2;0.0;0.0
C_651;0;GmbH & Co. KG;4420;28220;2007;;GKV;1583780.37;1583780.37;798983.73;27832.22;-6239.73;2.02;6241.75;21592.49;21592.49;12489.72;385150.32;241751.55;0.0;0.0;;;;;;;;;;143398.77;368606.88;298036.99;1607.91;;;-32683.3;-11482.38;-2.04e-10
C_451;0;GmbH;18320;23610;1991;;GKV;11809651.91;11809651.91;11321327.31;47442.74;-31471.04;706.47;32177.51;15971.7;15971.7;9378.7;2235119.84;1165310.93;227326.25;206270.3;28239.34;227326.25;206270.3;266228.81;;;;;;636212.36;1134376.01;857043.64;156410.65;;;342423.31;-90216.29;-63066.18
C_903;0;GmbH & Co. KG;19300;50000;1994;;GKV;3433541.06;3433541.06;1015732.9;134481.65;-60257.99;8424.55;68682.54;74223.66;110195.93;73945.93;1952219.81;1576684.75;0.0;0.0;;;;;;;;;;375535.06;1133337.64;235507.96;8055.78;182579.02;;795912.34;-384804.7;78744.74
C_540;0;GmbH;17489;86100;2004;645.0;GKV;704808.42;704808.42;188389.81;-24901.12;-631.56;532.89;1164.45;-25532.68;-25532.68;-16852.18;144099.93;128849.93;15250.0;0.0;;;;102562.95;;;;;;0.0;118666.81;78645.88;14077.1;;;15422.41;-1897.73;-4181.31
C_718;0;AG;18184;62090;2009;305.0;GKV;2889226.04;2889226.04;982335.17;33361.24;-44934.89;30.0;44964.89;-11573.65;-11557.64;-19903.26;1290226.03;1214693.03;0.0;75533.0;;;;;;;;;;;289985.5;580786.95;5071.37;;;-20249.35;-61997.97;14142.97
C_408;0;Sonst. Gewerbetreibende;98630;16290;1996;;GKV;6927547.9;6927547.9;6801740.83;726241.76;106208.66;35585.56;44662.96;832450.42;832450.42;717103.79;7261459.54;2571343.54;353165.5;0.0;560020.0;86500.0;;396673.77;;;;;;4070285.0;2455015.31;1567197.06;1471930.27;;;1250746.45;-79732.1;-562176.79
C_480;0;GmbH;98630;26300;2010;66.0;GKV;61697301.47;61764388.16;32798114.91;-1995586.1;3494145.92;160779.74;478487.85;1498559.82;1525342.31;1512516.01;17837788.93;9623929.84;547000.0;1722336.0;158355.08;547000.0;;3065302.19;;;;;;5944523.09;13267495.2;6013302.9;2494249.95;3046167.85;596000.0;5397597.91;-1232568.08;435600.74
C_077;0;GmbH;99734;68201;1991;43.0;GKV;22227042.26;22227042.26;11806269.96;2033172.32;-287082.57;11163.98;298386.55;1746089.75;1746089.75;1427406.45;17214792.31;8445289.33;842034.525;0.0;;;;381376.49;;;;;;7085433.93;9396579.34;4264114.07;4155330.82;;;2423188.01;-353125.83;-1061304.28
C_686;0;GmbH;99867;55103;1990;19.0;GKV;1316326.44;1316326.44;540464.21;-3954.49;-2664.96;7.0;2743.91;-6619.45;-6619.45;-10304.47;260391.38;183888.2;0.0;0.0;55208.23;;;45222.78;;;;;;76503.18;190785.24;32776.68;4843.0;23795.22;;68942.39;-39164.96;-13032.0
C_101;0;GmbH;99817;96040;2004;2.0;GKV;45152260.89;45367137.22;22321953.78;1719890.2;-547551.41;649.46;548200.87;1172338.79;60138.79;18079.78;26746201.25;16206566.61;9897410.46;250000.0;7885085.08;6051410.46;250000.0;4858781.78;;;;;;392224.18;23818324.12;16934348.3;170446.76;;;-7688750.55;-414190.21;2175841.07
C_020;0;GmbH;99947;80200;2006;18.0;GKV;17852452.44;17877700.43;6444638.07;290468.87;296875.5;263515.85;10299.48;587344.37;587344.37;438103.32;17037523.26;1293587.45;0.0;214833.0;;;;315376.02;;;;;;15542635.49;11364950.05;10451291.05;924699.96;;;-80215.78;-526852.35;-79727.36
C_726;0;GmbH;15324;1500;1991;;GKV;10889826.23;10865806.56;6017328.31;468678.47;27290.81;47881.69;20590.88;495969.28;495969.28;54893.29;4200196.81;3327228.86;0.0;0.0;310719.94;;;694915.16;;;;;;729806.23;3914465.77;2742387.93;14260.11;1813120.77;;293360.65;-106525.47;-157089.59
C_189;0;GmbH;15324;10390;1991;;GKV;7627708.52;7627708.52;7852887.68;265932.22;-58477.47;;58487.07;207454.75;207454.75;114141.2;3378283.32;2616047.81;0.0;0.0;;;;;;;;;;487370.51;503413.91;387924.17;30791.64;;;1112442.55;-493451.88;-14896.65
C_638;0;GmbH;16306;68200;1995;2.0;GKV;4552632.68;4551632.68;4282286.06;221317.94;-28020.57;345.69;40488.74;193297.37;193297.37;123533.54;4146122.8;1313924.11;1252724.99;0.0;693847.4;1112724.99;;319076.27;;;;;;1579473.7;728403.1;736637.83;166837.57;468255.92;;1170048.84;-1157759.3;90587.68
C_174;0;GmbH;16247;55204;1999;66.0;GKV;38591513.71;33532140.47;26045477.29;666797.03;-25527.39;30154.89;210835.43;641269.64;611269.64;424527.23;23573449.01;66650603.28;1907358.11;5253120.0;848980.72;1907358.11;3576572.0;1312504.62;;;;;;4338833.16;12598539.28;12605331.2;8128625.0;;;3220989.91;-1535924.03;-825494.18
C_648;1;GmbH;15370;43210;2001;;GKV;9425646.74;9112083.4;6705297.82;-3801227.41;-1342241.4;1452.03;1343693.43;-5143468.81;-5385468.81;-1226398.12;15934445.02;3389045.02;17000.0;12528400.0;;;;347520.16;;;;;;0.0;11615832.14;1290374.55;474606.84;541592.16;;733396.06;3735432.51;-4375512.47
C_343;0;GmbH;16244;41201;2007;;GKV;299017.44;299017.44;82339.93;5762.88;-291.06;;291.06;5471.82;5636.48;3743.98;46175.89;18288.81;5870.02;0.0;;;;12898.75;;;;;;22017.06;30655.82;31296.09;7337.5;;;3076.98;-1934.93;-6909.83
C_375;0;GmbH;16833;10820;2002;130.0;GKV;7799500.39;7091042.89;4173080.01;120651.45;-22397.24;31.64;22428.88;98254.21;98254.21;79756.21;2355844.25;2916397.6;124666.67;0.0;550624.31;91666.67;;17970.77;;;;;;1090007.99;2195135.76;832221.25;28182.88;785073.79;;-928477.82;-58963.82;-236272.58
C_951;0;GmbH;6861;21200;1996;196.0;GKV;15882937.17;15882937.17;3051356.06;406187.68;-142775.23;;142775.23;263412.45;263412.45;178170.04;5441853.76;3865264.68;18709.71;0.0;2135776.97;18709.71;;234369.15;;;;;;1557879.37;5347944.76;2730442.76;141045.75;2391745.7;;353618.67;-110635.96;-7809.45
C_117;0;GmbH;6861;46120;1995;11.0;GKV;86376.11;86376.11;89053.28;42366.0;-32251.28;;32251.28;10114.72;10114.72;4715.92;787410.7;178096.07;609314.63;0.0;95119.59;;;23046.01;;;;;;;1851.14;2844.62;;;;40034.66;0.0;-92425.49
C_473;0;GmbH;6386;35113;2010;;GKV;38157124.0;38384162.56;41630612.74;2447814.19;2756458.29;3637983.0;881524.71;5204272.48;5204272.48;3557867.32;103228923.2;75599070.8;0.0;0.0;;;;1154444.9;;;;;;27629852.38;18380262.91;18527175.73;;25529.33;;-3712719.79;-36840510.2;40519475.83
C_516;1;GmbH;8340;24510;1990;290.0;GKV;4465555.73;4217180.91;1706787.26;88086.53;-27225.26;279.18;27581.62;60861.27;60861.27;57057.22;1698768.04;968066.82;3577.59;0.0;213069.35;;;405111.54;;;;;;320395.67;1485119.67;607607.62;66652.88;;;-50965.97;-4925.16;82774.58
C_261;0;Genossenschaft;9356;46389;1992;136.0;GKV;156147574.7;156147574.7;34820347.32;10254969.53;78685.8;78691.09;5.29;10333655.33;10333655.33;1.68e-08;48705862.51;48205862.51;0.0;0.0;;;;4080563.96;;;;;;500000.0;44356090.75;39678995.92;536687.43;4144917.47;;-28382126.08;-605974.53;204742.05
C_325;0;GmbH;19053;35220;1996;;GKV;2445287.94;2398787.94;1093552.62;154024.45;-1893.11;349.85;2242.96;152131.34;152131.34;105661.69;700851.78;342647.14;0.0;0.0;;;;92170.86;;;;;;244221.12;613116.08;409631.81;173658.23;;;219523.57;-5320.14;-125000.0
C_485;0;GmbH;19348;46520;1998;;GKV;141571.16;141571.16;141571.16;-2210.11;201687.75;6719.0;;199477.64;199477.64;162576.01;524122.55;36667.0;0.0;27959.0;;;;;;;;;;459496.55;472993.36;472993.36;;;;0.0;0.0;-5.82e-11
C_055;0;GmbH;23923;32900;2006;157.0;GKV;329976.11;329976.11;335303.74;-502.99;323.3;323.3;;-179.69;-179.69;-178.75;44861.52;19745.57;0.0;0.0;;;;;;;;;;25115.95;32752.82;23612.37;19954.5;;;24893.94;-21550.82;-8.19e-12
C_498;0;BGB-Gesellschaft;39638;45110;2008;;GKV;522173.69;523192.69;556128.03;23933.62;73.36;589.45;522.49;24006.98;24006.98;20796.27;258166.82;93237.04;0.0;0.0;;;;;;;;;;164929.78;214177.82;190817.14;115438.79;;;31245.95;-2897.23;-8.73e-11
C_606;0;GmbH;99628;41201;1990;;GKV;178684.41;178684.41;226991.65;124966.54;-7401.99;;7401.99;117564.55;117564.55;109480.63;245422.53;85285.09;0.0;0.0;;;;;;;;;;160137.44;2080.02;7839.13;865.62;;;169761.88;72494.0;-146987.95
C_140;0;GmbH;17329;70100;2009;;GKV;5222364.01;5222364.01;80341.91;11786.82;;;;11786.82;11786.82;8137.01;949370.42;681008.79;0.0;0.0;;;;;;;;;;233628.96;907683.88;829077.44;140232.31;;;-109382.12;0.0;6.69e-10
C_361;0;GmbH;33604;49310;1999;704.0;GKV;328528.49;328528.49;186446.2;26216.11;-1679.99;570.01;2250.0;24536.12;24536.12;16748.11;163734.44;40031.33;0.0;0.0;;;;3457.59;;;;;;123703.11;137464.44;78640.29;47618.45;;;35102.19;-18458.61;-69612.6
C_201;0;Genossenschaft;46286;46230;1900;52.0;GKV;122864687.1;123017520.2;74894176.99;3279679.92;-749982.12;177098.73;1020790.07;2529697.8;2529697.8;1483238.14;76019351.82;28499626.71;3339950.08;6808988.98;9228302.25;3332149.22;883113.18;5771744.64;;;;;;37177136.05;51015478.39;24735657.44;671611.25;;;5454666.4;-2589137.54;-1128702.39
C_519;0;GmbH;45772;43220;1969;;GKV;642903000.0;641967000.0;297250000.0;51339000.0;-8253000.0;3417000.0;10652000.0;43086000.0;44997000.0;0.0;481846000.0;203479000.0;0.0;200716000.0;;;;12707000.0;;;;;;77651000.0;452814000.0;21458000.0;585000.0;9232000.0;;145446000.0;-5469000.0;-139705000.0
C_861;0;GmbH;45659;46389;1989;;GKV;5443230.63;4752410.17;3314213.47;360486.88;3383.57;3383.57;;363870.45;363901.78;-5.59e-10;2513576.13;1231489.75;330.26;0.0;;;;166848.48;330.26;;;;;1281756.12;2074321.19;1128485.98;35.0;;;426021.12;-67401.2;-359517.59
C_713;0;GmbH;44787;36002;1998;55.0;GKV;63297.13;63297.13;56447.55;-167575.77;-60282.92;1192.0;61474.92;-227858.69;-227858.69;-227966.69;1620778.59;1172734.41;0.0;0.0;14520.14;;;24345.92;;;;;;448044.18;26633.59;15626.89;64.25;2670.61;;-108457.62;-7983.2;117175.84
C_922;0;GmbH;44649;86100;2000;3675.0;GKV;686600.6;674266.04;137269.36;-59767.53;-10564.42;;10564.42;-70331.95;-70331.95;-70393.95;303042.2;303042.2;0.0;0.0;;;;;;;;;;-1.46e-11;131378.72;83201.54;1619.77;;;-34645.08;-864.4;19941.64
C_562;0;GmbH;59457;46721;1980;134.0;GKV;2952785.95;2952785.95;2242679.39;20655.91;-33049.43;;33049.43;-12393.52;19971.77;2611.25;547847.12;533513.13;0.0;0.0;427719.47;;;94829.3;;;;;;14333.99;464324.66;328129.78;35.13;;;-72226.46;42509.34;-23410.0
C_579;0;GmbH;44143;46154;1939;;GKV;5015171.72;5015171.72;1278717.08;611392.2;-31351.5;8937.67;40302.17;580040.7;580040.7;4.47e-10;3528039.1;1374502.38;319573.02;965572.0;75463.98;319573.02;885000.0;396042.62;;;;;;819572.7;2091967.66;1435703.31;1164143.33;182427.35;;1876159.37;-60719.3;-663760.72
C_728;0;GmbH;44137;66220;1988;;GKV;580131000.0;580131000.0;558334000.0;26612000.0;-3492000.0;58000.0;3550000.0;23120000.0;11782000.0;0.0;430520000.0;295322000.0;8684000.0;32737000.0;;;;26953000.0;;;;;;93777000.0;321746000.0;161791000.0;14198000.0;100287000.0;;54306000.0;-18910000.0;-25277000.0
C_502;0;GmbH;44379;33200;1990;;GKV;3627612.32;3735502.32;3653586.24;169690.57;-20449.45;26879.56;48862.89;149241.12;149241.12;100084.11;1925121.34;829084.08;464000.0;145000.0;400054.07;464000.0;145000.0;7065.23;;;;;;487037.26;1195714.34;491442.42;32058.15;396207.4;;138513.63;-250180.75;704360.15
C_283;1;GmbH & Co. KG;44532;68102;1996;;GKV;191311.75;187311.75;148884.75;65823.42;-7049.62;0.2;7049.82;58773.8;58773.8;53885.8;170925.8;170925.8;0.0;0.0;;;;;;;;;;;46398.58;24916.78;2630.92;;;53851.47;-518.68;-56687.75
C_559;0;GmbH;44137;68320;1991;;GKV;1654910.35;1654910.35;1693402.5;157437.37;-12561.39;1115.02;13676.41;144875.98;144875.98;97622.26;891434.02;198114.06;283233.82;49816.41;;167274.25;;15783.79;;;;;;360269.73;358277.84;365650.84;262773.81;72270.31;;323038.72;-151116.97;185015.67
C_645;0;GmbH;58730;96090;2000;;GKV;31472033.73;31933437.22;18261227.06;777424.44;-272626.9;16955.76;287257.5;504797.54;504797.54;329203.98;29738890.31;5579462.54;3872316.67;350000.0;1212472.15;2856278.42;350000.0;1481086.21;;;;;;19487111.1;14847761.54;8541714.64;3159026.38;;;3464654.73;-2859426.67;-436433.93
C_070;0;GmbH;46240;25110;1989;;GKV;703789225.5;697347934.7;47562620.78;4024883.5;10533945.71;755876.0;3565331.29;14558829.21;14558829.21;9832375.45;158126427.5;68012134.18;33795183.55;9575215.95;157894.68;33500000.0;9500000.0;31666468.49;;;;;;41517017.78;112855215.4;75259519.82;7293261.07;33976090.74;;13195714.07;-4907531.99;-4970304.54
C_772;0;GmbH & Co. KG;45881;46722;1994;7.0;GKV;3005069.77;3440883.93;1334606.55;247176.29;-6356.76;2572.73;8929.49;240819.53;240819.53;164539.86;1070189.66;534885.78;0.0;0.0;18414.89;;;116237.79;;;;;;535303.88;1001314.54;927510.15;230371.96;549954.58;;-74474.28;-29743.23;-360000.0
C_985;0;GmbH;45881;21200;1987;;GKV;19057731.8;19057731.8;4869808.79;284768.86;-108181.66;89188.25;204253.31;176587.2;176587.2;104316.89;5743248.7;3619002.11;160610.41;391098.72;976388.81;73224.36;;1117598.91;;;;;;1572537.46;4544628.28;1915480.89;311820.48;323401.13;;188265.73;-349192.47;245159.93
C_335;0;GmbH;45891;43210;2008;;GKV;6002653.99;6002653.99;1262240.18;81705.55;2151.7;4038.92;1887.22;83857.25;83857.25;59115.03;1355631.67;427792.68;0.0;0.0;;;;236631.13;;;;;;927838.99;1296699.0;835978.52;45450.28;672659.77;;-551476.64;-3411.99;0.0
C_931;0;AG;58097;49310;1884;292.0;GKV;2692641.01;2656949.97;1657869.66;-35753.2;-37996.02;1569.78;39565.8;-73749.22;-80901.22;-84990.11;1051757.12;310225.47;7202.0;235337.42;;;;187856.84;;;;;;498992.23;673750.18;485645.98;229053.28;245479.96;;291212.64;-50115.44;-40424.0
C_136;0;GmbH & Co. KG;33378;30920;1908;191.0;GKV;40537367.66;40632494.22;22627375.75;6665050.48;90179.34;71627.2;158619.39;6755229.82;6755229.82;-1.54e-08;83827350.11;24707668.63;1546152.68;3847910.07;235000.0;940000.0;3290000.0;2879354.48;;;;;;17158514.65;11708015.9;10400804.32;8082047.72;2166972.28;;12089583.58;-4222866.25;-4382044.48
C_355;0;GmbH;32051;46510;1983;96.0;GKV;938685.52;938685.52;570103.11;30431.67;99.13;875.9;776.77;30530.8;30530.8;21679.62;211018.43;111341.2;0.0;0.0;;;;53645.88;;;;;;99677.23;190394.54;175411.56;45885.18;;;28319.98;-9530.41;-15255.77
C_081;0;GmbH;32257;25100;1984;;GKV;1870037.83;1895149.2;1108564.6;77234.41;807.16;807.16;;78041.57;78041.57;52191.42;1859243.79;220823.61;0.0;0.0;;;;22707.97;;;;;;832038.9;1755349.04;782317.42;447356.9;311405.06;;56461.32;-59561.73;-2.33e-10
C_342;0;GmbH & Co. KG;32825;22290;1992;160.0;GKV;6888211.63;7044030.84;3983796.51;365563.8;-17373.6;18015.68;35389.28;348190.2;348190.2;271011.92;6210344.08;888571.86;1244175.01;0.0;300210.61;;;292370.4;;;;;;3993932.21;2870125.13;1296775.8;568516.69;;;340304.68;-592471.83;-494831.25
C_693;0;GmbH;32257;47523;2001;16.0;GKV;373585.17;394906.89;284552.62;102805.89;2646.66;3080.13;433.47;105452.55;105452.55;72614.92;291002.07;134046.51;0.0;0.0;;;;4345.88;;;;;;156955.56;193259.24;191779.34;191312.37;;;115530.31;58956.69;-110136.86
C_029;0;GmbH;33613;47420;2010;;GKV;24832812.65;24832812.65;12100034.97;1045652.69;-47523.11;3041.53;118631.44;998129.58;998129.58;516475.97;10074635.87;4870051.98;0.0;1543019.1;129219.8;;;1569961.2;;;;;;3661564.79;8359640.76;6273070.34;3015351.44;2567967.66;;1153647.34;-364514.94;-408000.0
C_411;0;GmbH & Co. KG;58849;25733;1996;;GKV;18838494.43;21097328.41;9605606.22;90825.78;-149947.24;;149947.24;-59121.46;-59121.46;9.6e-10;9458903.37;7088011.8;0.0;19183.31;;;;1647957.94;;;;;;2339424.05;5716329.99;2916547.49;16101.57;;;334108.3;-398077.48;73664.78
C_268;0;GmbH;49479;10610;2000;102.0;GKV;36911751.72;36911751.72;31555730.11;1058965.96;-641403.02;29.87;641432.89;417562.94;417562.94;0.0;13581983.15;8105818.54;1822044.66;1095700.04;759726.32;1596518.16;1095700.04;647029.27;;;;;;1922919.91;552175.52;719057.61;258262.94;522.85;;-3279187.07;-616159.23;4076745.95
C_566;0;Sonst. Gewerbetreibende;48231;77320;2002;;GKV;308061.77;308061.77;312841.17;-2497.78;10225.48;5225.48;;7727.7;7727.7;6359.37;107259.37;900.0;0.0;0.0;;;;;;;;;;106359.37;103034.07;103034.07;20400.74;;;25540.38;0.0;-8178.07
C_100;0;GmbH;49509;41103;2004;2.0;GKV;7199488.98;7199488.98;1743168.32;154288.54;-10486.39;2906.09;17628.97;143802.15;142581.15;91241.2;2232710.73;993423.95;211077.75;98402.0;;167835.11;76100.0;475686.82;;;;;;929807.03;1718977.76;938800.95;279368.36;381432.94;;322918.15;-98860.15;-155323.56
C_564;0;GmbH & Co. KG;48477;46432;2006;;GKV;945371.26;920489.03;460416.57;125080.92;-616.7;293.29;909.99;124464.22;124464.22;109936.03;270628.68;62728.29;0.0;0.0;;;;;;;;;;207900.39;202385.93;135789.91;115194.23;;;118342.84;-4869.22;-118227.71
C_608;0;GmbH;48155;35000;2009;;UKV;24113078.84;;;1682721.39;3136168.34;8457.59;777702.28;4818889.73;4818889.73;3440646.17;43549757.64;7773304.21;9073000.0;9072000.0;;;;1064943.84;;;;;;17631453.43;22271030.32;4667515.93;4623763.03;;;2717323.59;-83362.32;-744459.2
C_626;0;GmbH;48149;68200;2009;;GKV;569941.74;569941.74;515970.72;88497.1;-29100.45;;29100.45;59396.65;59396.65;48720.99;808939.85;697468.16;78026.98;33444.71;;;;8952.73;;;;;;3.27e-11;55652.47;54748.3;37799.51;1888.6;1668.63;43826.71;-55259.51;-16578.35
C_047;0;GmbH;59872;88102;1879;108.0;GKV;335651.58;327251.58;337601.83;161101.92;-13762.92;4.66;13769.06;147339.0;147339.0;146564.98;731993.22;731993.22;0.0;0.0;;;;;;;;;;;308744.88;51077.38;35034.76;;;-96322.85;-2159.5;-157313.8
C_294;0;GmbH;59609;46712;1985;;GKV;199408.6;202021.55;144903.86;75217.43;-6304.48;275.11;6579.59;68912.95;88133.41;76222.91;1409377.92;152325.73;298653.39;276964.24;;;;3741.57;;;;;;720185.76;126107.49;108315.19;48374.85;445.36;;47409.16;0.0;-90059.04
C_358;0;GmbH;59609;43310;1995;;GKV;1027301.29;686124.65;467962.23;-404813.32;18178.7;21164.76;2986.06;-386634.62;-386634.62;-392518.74;5142510.51;164127.97;19000.0;0.0;46384.62;19000.0;;25185.11;;;;;;4959382.54;4677245.9;2305789.22;2264157.92;13730.58;;331687.29;-249354.58;253325.47
C_138;0;GmbH;33142;46495;2002;;GKV;852602.25;821552.53;472252.56;-33447.26;-16400.55;537.17;16996.82;-49847.81;-50658.81;-58315.22;419218.64;334728.12;0.0;69449.22;;;;147540.82;;;;;;0.0;272941.83;84159.18;6143.59;;;11464.41;-839.03;20692.69
C_229;0;GmbH;33102;62090;2004;;GKV;28579969.87;28579969.87;8251090.0;1449059.79;10605.92;11455.92;850.0;1459665.71;1459665.71;984679.79;8568559.2;7467976.87;0.0;0.0;;;;5786384.62;;;;;;1087702.03;8115733.51;2140738.91;119463.03;44961.47;;1238750.53;-30943.75;-1336477.34
